Index,Question,Q_Disease,Q_Medical_Test,Q_Medication,Q_Symptom,Answer,A_Disease,A_Medical_Test,A_Medication,A_Symptom
585,"Doctor, I have been experiencing a lot of pain and discomfort in my breasts lately. I noticed a small lump that seems to be causing me immense pain. Do you know what could be the reason?",0.0,33.33333333333333,0.0,66.66666666666666,"It seems like you may have a breast cyst. To confirm the diagnosis and determine the best course of treatment, I recommend we conduct a series of medical tests. We will start with a thorough examination of your breast, followed by a radiographic imaging procedure. This will help us assess the extent of the lump and other abnormalities in your breast. We will then proceed to conduct a mammography, ultrasound, and a biopsy to determine the exact nature of the lump. Additionally, we will perform a complete physical skin exam to ensure there aren't any other abnormalities. If necessary, we may also recommend an excision (removal) of the cyst.",14.285714285714285,85.71428571428571,0.0,0.0
4991,"Doctor, I've been experiencing groin pain along with redness of the penis and swelling of scrotum. Additionally, the skin around the area looks abnormal. What could be the issue?",0.0,0.0,0.0,100.0,"It seems like you might be suffering from genital herpes, which is a viral infection that affects the male genitalia. We need to conduct a few tests to confirm, and then we can begin treatment.",20.0,60.0,0.0,20.0
5202,"I have a skin rash, sore throat, lip sore, ache all over my body, and a terrible headache. What could be the problem, doctor?",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may have aphthous ulcers.",0.0,0.0,0.0,100.0
1402,"Doctor, I have been experiencing very painful and unusual menstrual cramps every month. I don't know what to do, it's really affecting my daily routine.",0.0,33.33333333333333,0.0,66.66666666666666,"I understand, it sounds like you have idiopathic painful menstruation. To help alleviate your symptoms, I would recommend taking a combination of medications such as Ortho Cyclen, Medroxyprogesterone, Mefenamic Acid, Portia, Modicon, Leuprolide (Lupron), Rofecoxib (Vioxx), and Valdecoxib (Bextra). These medications will help regulate your menstrual cycles and ease the pain you are experiencing.",0.0,0.0,80.0,20.0
4376,"Doctor, I've been experiencing an irregular heartbeat, chest tightness, and palpitations. My heart rate has also decreased and I've been gaining weight. What could be causing these symptoms?",0.0,0.0,0.0,100.0,"Based on your symptoms, it's possible that you have cardiomyopathy. I recommend scheduling further tests to confirm this diagnosis and discuss treatment options.",33.33333333333333,66.66666666666666,0.0,0.0
2006,"Doctor, I have been experiencing vomiting, cough, sharp chest pain, and back pain. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, you may have an abscess of the lung.",100.0,0.0,0.0,0.0
1339,"Doctor, I have recently been diagnosed with Endocarditis. What medications do I need to take?",0.0,0.0,50.0,50.0,"You will need to take Warfarin, Digoxin, Rosuvastatin (Crestor), Ramipril, Alfuzosin (Uroxatral), Darbepoetin Alfa (Aranesp), Bumetanide, Loperamide (Imodium), and Rabeprazole (Aciphex) to treat your Endocarditis.",0.0,0.0,90.0,10.0
3787,"Doctor, I have been experiencing heartburn and back pain for the past few days. Could you please tell me what might be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you are suffering from Pelvic Fistula.",100.0,0.0,0.0,0.0
3109,"Doctor, I've been feeling really down lately, and my body feels like it's in pain. Also, I'm having these weird involuntary movements. What could be wrong with me?",0.0,0.0,0.0,100.0,"It sounds like you may be experiencing drug withdrawal. The depression and aches could be symptoms of withdrawal, and the abnormal involuntary movements are a possible side effect.",0.0,0.0,0.0,100.0
2212,"Doctor, I have an open wound on my back and I've been feeling like my heartbeat is irregular. What could be the problem? ",50.0,0.0,0.0,50.0,"It's possible that the infection from the open wound in your back is affecting the electrical impulses in your heart, causing an irregular heartbeat. You may need to take antibiotics and have the wound dressed regularly to prevent further infection and complications.",40.0,20.0,20.0,20.0
5243,"Doctor, I have this skin rash on my feet and my skin is also dry, peeling and rough. What could be the reason?",0.0,0.0,0.0,100.0,It sounds like you have calluses. Do you wear tight or ill-fitting shoes often or stand for long periods of time?,0.0,0.0,0.0,100.0
4563,"Doctor, I have been experiencing a lot of pain lately. My hand, fingers, shoulder, neck, and even elbow have been hurting. I also have some low back pain. What do you think is the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have brachial neuritis. It is a condition that affects the nerves in the shoulder and can cause pain in the hand, fingers, neck, and elbow. The low back pain could be related or a separate issue. We will need to run some tests to confirm the diagnosis.",12.5,12.5,0.0,75.0
1800,"Doctor, my infant has been having diarrhea, redness in their ear, decreased appetite, and has been very irritable lately. What could be wrong?",0.0,0.0,0.0,100.0,"Based on the symptoms you've described, it sounds like your baby may be experiencing teething syndrome.",50.0,0.0,0.0,50.0
2657,"Doctor, I have been experiencing shoulder pain, headache, and weakness lately. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have SIADH, which stands for Syndrome of inappropriate secretion of ADH.",50.0,0.0,50.0,0.0
459,"Hey Doc, I've been experiencing some chest pains recently and I'm afraid it might be related to my central atherosclerosis. Is there any way to know for sure?",50.0,0.0,0.0,50.0,"Certainly, we'll need to do a few tests. We'll start with a radiographic imaging procedure, an ultrasonography, and an electrocardiogram to take a closer look at your heart and arteries. We'll also need to check your lipid panel and do an echocardiography. Depending on the results, we may also need to do an arteriogram or venogram and other diagnostic procedures like an interview, evaluation or consultation to determine the best course of action for your treatment.",0.0,100.0,0.0,0.0
1877,"Doctor, I am having severe back pain and headache. What could be the reason?",0.0,0.0,0.0,100.0,"Have you had any recent injury to your chest or back?Patient Yes, Doctor. I fell off my bike a few days ago.",66.66666666666666,0.0,0.0,33.33333333333333
263,"Doctor, I am experiencing sudden weakness on one side of my face and an inability to close one of my eyes. Also, I am finding it difficult to eat and drink properly.",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you might be suffering from Bell's palsy. To confirm the diagnosis, we would need to conduct some medical tests such as X-ray computed tomography (Scan ct), CAT scan of head (Head ct), Electrocardiogram, Kidney function tests (Kidney function test), Electrolytes panel, Cardiac enzymes measurement (Cardiac enzymes test), and Magnetic resonance imaging (Mri) to rule out any other underlying conditions.",0.0,77.77777777777779,0.0,22.22222222222222
2585,"Doctor, I've been experiencing acne breakouts, heavy menstrual flow, and abnormal skin with too little hair in some areas and unwanted hair in others. What could be the cause of this?",20.0,0.0,0.0,80.0,"Based on your symptoms, it sounds like you may be experiencing hirsutism.",100.0,0.0,0.0,0.0
3287,"Doctor, I've been having difficulty breathing lately. What could be causing it? ",0.0,0.0,0.0,100.0,Your symptoms may be a result of hypertensive heart disease.,100.0,0.0,0.0,0.0
2194,"Doctor, I have been experiencing arm cramps and spasms lately and have noticed a disturbance in my memory as well. What could be the reason for this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you might be suffering from a condition called Myoclonus. It is a disorder that causes involuntary muscle spasms or jerks, which can affect any part of the body including arms and legs, and can also be associated with memory problems.",0.0,0.0,33.33333333333333,66.66666666666666
543,"Doctor, I have been having these recurring headaches for a while now, and they are extremely painful. I think I might have migraines.",0.0,0.0,0.0,100.0,"Based on your symptoms, we need to conduct some medical tests to diagnose your condition. We will start with an Electroencephalogram (EEG) to check your nervous system activity. We might also need to do a Magnetic resonance imaging (MRI), a CAT scan of the head (Head CT), and also an X-ray computed tomography (Scan CT). Additionally, I will recommend intravenous fluid replacement, and we might need to conduct other diagnostic procedures such as interviews, evaluations and consultations.",0.0,100.0,0.0,0.0
1729,"Doctor, I have been experiencing excessive urination at night, and I'm also getting angrier than usual lately. What could be causing this?",0.0,0.0,0.0,100.0,"Well, based on your symptoms, it's possible that you might have Congenital Rubella. We'll need to run some tests to confirm this, but this disease can cause excessive urination and mood changes.",33.33333333333333,0.0,0.0,66.66666666666666
4647,"Doctor, I have been experiencing knee pain, headache, low back pain, and shoulder pain all at once. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may have sprained or strained one or more of your joints or muscles.",0.0,0.0,0.0,100.0
2578,"Doctor, I have a lot of pain in my hip, joints, legs, and arms recently. ",0.0,0.0,0.0,100.0,Based on your symptoms it seems like you may have degenerative disc disease.,100.0,0.0,0.0,0.0
1742,"Doctor, I am experiencing chills, lower abdominal pain, vomiting, retention of urine, and sharp abdominal pain. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, I suspect you may be experiencing ischemia of the bowel.",100.0,0.0,0.0,0.0
